uid,vehicleNumber,vehicleVin,bodyType,brand,model,year,agencyId,agencyName,routeId,status,dateFrom,dateUntil,capacity,capacitySeated,capacityStanding,wheelchairAccessible,isLowFloor,bikesAllowed
1.1,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,150,Використовується,null,null,null,не менше 21,null,0,null,0
1.2,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,150,Використовується,null,null,null,не менше 21,null,0,null,0
1.3,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,150,Використовується,null,null,null,не менше 21,null,0,null,0
1.4,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,150,Використовується,null,null,null,не менше 21,null,0,null,0
1.5,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,150,Використовується,null,null,null,не менше 21,null,0,null,0
1.6,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,150,Використовується,null,null,null,не менше 21,null,0,null,0
1.7,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,150,Використовується,null,null,null,не менше 21,null,0,null,0
1.8,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,150,Використовується,null,null,null,не менше 21,null,0,null,0
1.9,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,150,Використовується,null,null,null,не менше 21,null,0,null,0
1.10.,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,150,Використовується,null,null,null,не менше 21,null,0,null,0
2.1,null,null,автобус,null,null,null,24102067,ПП Парк,151,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
2.2,null,null,автобус,null,null,null,24102067,ПП Парк,151,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
2.3,null,null,автобус,null,null,null,24102067,ПП Парк,151,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
2.4,null,null,автобус,null,null,null,24102067,ПП Парк,151,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
2.5,null,null,автобус,null,null,null,24102067,ПП Парк,151,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
3.1,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,157,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
3.2,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,157,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
3.3,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,157,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
3.4,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,157,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
3.5,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,157,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
4.1,null,null,автобус,null,null,null,24102067,ПП Парк,165,Використовується,null,null,null,не менше 21,null,0,null,0
4.2,null,null,автобус,null,null,null,24102067,ПП Парк,165,Використовується,null,null,null,не менше 21,null,0,null,0
5.1,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,166,Використовується,null,null,null,не менше 21,null,0,null,0
5.2,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,166,Використовується,null,null,null,не менше 21,null,0,null,0
5.3,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,166,Використовується,null,null,null,не менше 21,null,0,null,0
5.4,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,166,Використовується,null,null,null,не менше 21,null,0,null,0
5.5,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,166,Використовується,null,null,null,не менше 21,null,0,null,0
6.1,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,171,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
6.2,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,171,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
6.3,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,171,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
6.4,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,171,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
6.5,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,171,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
7.1,null,null,автобус,null,null,null,32527677,ТОВ Радонь,174,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
7.2,null,null,автобус,null,null,null,32527677,ТОВ Радонь,174,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
7.3,null,null,автобус,null,null,null,32527677,ТОВ Радонь,174,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
8.1,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,177,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
8.2,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,177,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
8.3,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,177,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
8.4,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,177,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
8.5,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,177,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
8.6,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,177,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
8.7,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,177,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
8.8,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,177,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
9.1,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,178,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
9.2,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,178,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
9.3,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,178,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
9.4,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,178,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
9.5,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,178,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
9.6,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,178,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
9.7,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,178,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
9.8,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,178,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
9.9,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,178,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
9.1,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,178,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
10.1,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,179,Використовується,null,null,null,не менше 21,null,0,null,0
10.2,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,179,Використовується,null,null,null,не менше 21,null,0,null,0
10.3,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,179,Використовується,null,null,null,не менше 21,null,0,null,0
11.1,null,null,автобус,null,null,null,32159460,ТОВ Ярославь-Авто,180,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
11.2,null,null,автобус,null,null,null,32159460,ТОВ Ярославь-Авто,180,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
11.3,null,null,автобус,null,null,null,32159460,ТОВ Ярославь-Авто,180,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
11.4,null,null,автобус,null,null,null,32159460,ТОВ Ярославь-Авто,180,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
11.5,null,null,автобус,null,null,null,32159460,ТОВ Ярославь-Авто,180,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
12.1,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,181,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
12.2,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,181,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
12.3,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,181,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
12.4,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,181,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
12.5,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,181,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
12.6,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,181,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
12.7,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,181,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
13.1,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,182,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
13.2,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,182,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
13.3,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,182,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
13.4,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,182,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
13.5,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,182,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
13.6,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,182,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
14.1,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,183,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
14.2,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,183,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
14.3,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,183,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
14.4,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,183,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
14.5,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,183,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
15.1,null,null,автобус,null,null,null,43700504,ТОВ Деснянська Автобаза,187,Використовується,null,null,null,не менше 21,null,0,null,0
15.2,null,null,автобус,null,null,null,43700504,ТОВ Деснянська Автобаза,187,Використовується,null,null,null,не менше 21,null,0,null,0
15.3,null,null,автобус,null,null,null,43700504,ТОВ Деснянська Автобаза,187,Використовується,null,null,null,не менше 21,null,0,null,0
15.4,null,null,автобус,null,null,null,43700504,ТОВ Деснянська Автобаза,187,Використовується,null,null,null,не менше 21,null,0,null,0
15.5,null,null,автобус,null,null,null,43700504,ТОВ Деснянська Автобаза,187,Використовується,null,null,null,не менше 21,null,0,null,0
15.6,null,null,автобус,null,null,null,43700504,ТОВ Деснянська Автобаза,187,Використовується,null,null,null,не менше 21,null,0,null,0
15.7,null,null,автобус,null,null,null,43700504,ТОВ Деснянська Автобаза,187,Використовується,null,null,null,не менше 21,null,0,null,0
15.8,null,null,автобус,null,null,null,43700504,ТОВ Деснянська Автобаза,187,Використовується,null,null,null,не менше 21,null,0,null,0
16.1,null,null,автобус,null,null,null,24102067,ПП Парк,188,Використовується,null,null,null,не менше 21,null,0,null,0
16.2,null,null,автобус,null,null,null,24102067,ПП Парк,188,Використовується,null,null,null,не менше 21,null,0,null,0
16.3,null,null,автобус,null,null,null,24102067,ПП Парк,188,Використовується,null,null,null,не менше 21,null,0,null,0
16.4,null,null,автобус,null,null,null,24102067,ПП Парк,188,Використовується,null,null,null,не менше 21,null,0,null,0
16.5,null,null,автобус,null,null,null,24102067,ПП Парк,188,Використовується,null,null,null,не менше 21,null,0,null,0
16.6,null,null,автобус,null,null,null,24102067,ПП Парк,188,Використовується,null,null,null,не менше 21,null,0,null,0
16.7,null,null,автобус,null,null,null,24102067,ПП Парк,188,Використовується,null,null,null,не менше 21,null,0,null,0
16.8,null,null,автобус,null,null,null,24102067,ПП Парк,188,Використовується,null,null,null,не менше 21,null,0,null,0
16.9,null,null,автобус,null,null,null,24102067,ПП Парк,188,Використовується,null,null,null,не менше 21,null,0,null,0
16.1,null,null,автобус,null,null,null,24102067,ПП Парк,188,Використовується,null,null,null,не менше 21,null,0,null,0
17.1,null,null,автобус,null,null,null,32159460,ТОВ Ярославь-Авто,189,Використовується,null,null,null,не менше 21,null,0,null,0
17.2,null,null,автобус,null,null,null,32159460,ТОВ Ярославь-Авто,189,Використовується,null,null,null,не менше 21,null,0,null,0
17.3,null,null,автобус,null,null,null,32159460,ТОВ Ярославь-Авто,189,Використовується,null,null,null,не менше 21,null,0,null,0
17.4,null,null,автобус,null,null,null,32159460,ТОВ Ярославь-Авто,189,Використовується,null,null,null,не менше 21,null,0,null,0
17.5,null,null,автобус,null,null,null,32159460,ТОВ Ярославь-Авто,189,Використовується,null,null,null,не менше 21,null,0,null,0
19.1,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,192,Використовується,null,null,null,не менше 21,null,0,null,0
19.2,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,192,Використовується,null,null,null,не менше 21,null,0,null,0
19.3,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,192,Використовується,null,null,null,не менше 21,null,0,null,0
19.4,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,192,Використовується,null,null,null,не менше 21,null,0,null,0
19.5,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,192,Використовується,null,null,null,не менше 21,null,0,null,0
19.6,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,192,Використовується,null,null,null,не менше 21,null,0,null,0
19.7,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,192,Використовується,null,null,null,не менше 21,null,0,null,0
19.8,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,192,Використовується,null,null,null,не менше 21,null,0,null,0
20.1,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,193,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
20.2,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,193,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
20.3,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,193,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
20.4,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,193,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
20.5,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,193,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
20.6,null,null,автобус,null,null,null,35080121,ТОВ Д-М Київтранс,194,Використовується,null,null,null,не менше 21,null,0,null,0
20.7,null,null,автобус,null,null,null,35080121,ТОВ Д-М Київтранс,194,Використовується,null,null,null,не менше 21,null,0,null,0
20.8,null,null,автобус,null,null,null,35080121,ТОВ Д-М Київтранс,194,Використовується,null,null,null,не менше 21,null,0,null,0
20.9,null,null,автобус,null,null,null,35080121,ТОВ Д-М Київтранс,194,Використовується,null,null,null,не менше 21,null,0,null,0
20.1,null,null,автобус,null,null,null,35080121,ТОВ Д-М Київтранс,194,Використовується,null,null,null,не менше 21,null,0,null,0
21.1,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,198,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
21.2,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,198,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
21.3,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,198,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
21.4,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,198,Використовується,null,null,не менше 50,не менше 21,null,0,null,0
22.1,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,200К,Використовується,null,null,null,не менше 21,null,0,null,0
22.2,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,200К,Використовується,null,null,null,не менше 21,null,0,null,0
22.3,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,200К,Використовується,null,null,null,не менше 21,null,0,null,0
22.4,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,200К,Використовується,null,null,null,не менше 21,null,0,null,0
22.5,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,200К,Використовується,null,null,null,не менше 21,null,0,null,0
22.6,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,200К,Використовується,null,null,null,не менше 21,null,0,null,0
23.1,null,null,автобус,null,null,null,24102067,ПП Парк,201,Використовується,null,null,null,не менше 21,null,0,null,0
23.2,null,null,автобус,null,null,null,24102067,ПП Парк,201,Використовується,null,null,null,не менше 21,null,0,null,0
23.3,null,null,автобус,null,null,null,24102067,ПП Парк,201,Використовується,null,null,null,не менше 21,null,0,null,0
23.4,null,null,автобус,null,null,null,24102067,ПП Парк,201,Використовується,null,null,null,не менше 21,null,0,null,0
23.5,null,null,автобус,null,null,null,24102067,ПП Парк,201,Використовується,null,null,null,не менше 21,null,0,null,0
23.6,null,null,автобус,null,null,null,24102067,ПП Парк,201,Використовується,null,null,null,не менше 21,null,0,null,0
23.7,null,null,автобус,null,null,null,24102067,ПП Парк,201,Використовується,null,null,null,не менше 21,null,0,null,0
23.8,null,null,автобус,null,null,null,24102067,ПП Парк,201,Використовується,null,null,null,не менше 21,null,0,null,0
23.9,null,null,автобус,null,null,null,24102067,ПП Парк,201,Використовується,null,null,null,не менше 21,null,0,null,0
23.1,null,null,автобус,null,null,null,24102067,ПП Парк,201,Використовується,null,null,null,не менше 21,null,0,null,0
23.11,null,null,автобус,null,null,null,24102067,ПП Парк,201,Використовується,null,null,null,не менше 21,null,0,null,0
23.12,null,null,автобус,null,null,null,24102067,ПП Парк,201,Використовується,null,null,null,не менше 21,null,0,null,0
23.13,null,null,автобус,null,null,null,24102067,ПП Парк,201,Використовується,null,null,null,не менше 21,null,0,null,0
24.1,null,null,автобус,null,null,null,33305729,ТОВ Кийтранс-2005,202,Використовується,null,null,null,не менше 21,null,0,null,0
24.2,null,null,автобус,null,null,null,33305729,ТОВ Кийтранс-2005,202,Використовується,null,null,null,не менше 21,null,0,null,0
24.3,null,null,автобус,null,null,null,33305729,ТОВ Кийтранс-2005,202,Використовується,null,null,null,не менше 21,null,0,null,0
24.4,null,null,автобус,null,null,null,33305729,ТОВ Кийтранс-2005,202,Використовується,null,null,null,не менше 21,null,0,null,0
24.5,null,null,автобус,null,null,null,33305729,ТОВ Кийтранс-2005,202,Використовується,null,null,null,не менше 21,null,0,null,0
24.6,null,null,автобус,null,null,null,33305729,ТОВ Кийтранс-2005,202,Використовується,null,null,null,не менше 21,null,0,null,0
25.1,null,null,автобус,null,null,null,33305729,ТОВ Кийтранс-2005,203,Використовується,null,null,null,не менше 21,null,0,null,0
25.2,null,null,автобус,null,null,null,33305729,ТОВ Кийтранс-2005,203,Використовується,null,null,null,не менше 21,null,0,null,0
25.3,null,null,автобус,null,null,null,33305729,ТОВ Кийтранс-2005,203,Використовується,null,null,null,не менше 21,null,0,null,0
25.4,null,null,автобус,null,null,null,33305729,ТОВ Кийтранс-2005,203,Використовується,null,null,null,не менше 21,null,0,null,0
25.5,null,null,автобус,null,null,null,33305729,ТОВ Кийтранс-2005,203,Використовується,null,null,null,не менше 21,null,0,null,0
26.1,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,205,Використовується,null,null,null,не менше 21,null,0,null,0
26.2,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,205,Використовується,null,null,null,не менше 21,null,0,null,0
26.3,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,205,Використовується,null,null,null,не менше 21,null,0,null,0
26.4,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,205,Використовується,null,null,null,не менше 21,null,0,null,0
26.5,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,205,Використовується,null,null,null,не менше 21,null,0,null,0
26.6,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,205,Використовується,null,null,null,не менше 21,null,0,null,0
26.7,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,205,Використовується,null,null,null,не менше 21,null,0,null,0
26.8,null,null,автобус,null,null,null,30056005,ПП Універсал-Транс,205,Використовується,null,null,null,не менше 21,null,0,null,0
27.1,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,211,Використовується,null,null,null,не менше 21,null,0,null,0
27.2,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,211,Використовується,null,null,null,не менше 21,null,0,null,0
27.3,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,211,Використовується,null,null,null,не менше 21,null,0,null,0
27.4,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,211,Використовується,null,null,null,не менше 21,null,0,null,0
27.5,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,211,Використовується,null,null,null,не менше 21,null,0,null,0
27.6,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,211,Використовується,null,null,null,не менше 21,null,0,null,0
27.7,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,211,Використовується,null,null,null,не менше 21,null,0,null,0
27.8,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,211,Використовується,null,null,null,не менше 21,null,0,null,0
27.9,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,211,Використовується,null,null,null,не менше 21,null,0,null,0
28.1,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,212,Використовується,null,null,null,не менше 21,null,0,null,0
28.2,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,212,Використовується,null,null,null,не менше 21,null,0,null,0
28.3,null,null,автобус,null,null,null,30977976,ПП АВЕН-ЄЗЄР,212,Використовується,null,null,null,не менше 21,null,0,null,0
