source,package_id,package_name,package_title,category,resource_id,resource_name,format,url,status,bytes_or_records,local_path,error
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,f8fdfebf-ffe5-4ee0-82c3-505213542271,calendarKyivFunicular,JSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/16/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=pjson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,f6f83ab2-3818-4d8c-93db-19dcda89cce9,kyivFunicular,GeoJSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/8/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,f7d0b201-c3c4-4f97-977c-91a3f144588c,stopsInterchangeUnderground,JSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/15/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=pjson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,b1352a36-3b4d-4a4d-b73d-162479c71bd0,timePeriodUnderground,JSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/14/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=pjson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,b7429519-c76d-4a10-a898-896fddf2f37e,stopTimesUnderground,JSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/13/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=pjson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,b675a915-11fb-470e-af53-5c7f657b7d11,calendarUnderground,JSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/12/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=pjson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,5e385793-58e2-49eb-b856-a963dd7486bb,underground,GeoJSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/5/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Meter&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,224537e0-271e-49a3-bf9a-840e9f37c882,agency.csv,CSV,https://data.kyivcity.gov.ua/dataset/7b958c05-43ba-4ae5-b541-01904d658030/resource/224537e0-271e-49a3-bf9a-840e9f37c882/download/agency.csv,already_exists,2334,data/kyiv_resilience_data/kyivcity/rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport/agency_224537e0-271e-49a3-bf9a-840e9f37c882.csv,
kyivcity,c1b83b24-d5b7-4c11-be4b-bc9fd6608738,velosypedna-merezha-kyieva-dep-transport,Велосипедна мережа Києва,transport,52189675-e9d2-402d-b537-cc0f2ca3c41a,bicycleNetwork,GeoJSON,https://gisserver.kyivcity.gov.ua/mayno/rest/services/KYIV_API/velomap/MapServer/0/query?where=1%3D1&outFields=*&outSR=4326&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,34b1729a-56c2-410a-b55a-4c93e1b88f5c,vidomosti-pro-iarmarky-strok-provedennia-mistse-kilkist-ta-vartist-mists-orhanizatoriv--dep-industry,"Відомості про ярмарки (строк проведення, місце, кількість та вартість місць), організаторів ярмарків, договори, укладені з організаторами таких ярмарків",trade,a50fdac4-172f-4722-8c39-5803598a0563,cancelledProductSubgroups,GeoJSON,https://gisserver.kyivcity.gov.ua/mayno/rest/services/KYIV_API/Trade_api/MapServer/9/query?where=&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,34b1729a-56c2-410a-b55a-4c93e1b88f5c,vidomosti-pro-iarmarky-strok-provedennia-mistse-kilkist-ta-vartist-mists-orhanizatoriv--dep-industry,"Відомості про ярмарки (строк проведення, місце, кількість та вартість місць), організаторів ярмарків, договори, укладені з організаторами таких ярмарків",trade,56d7427c-ed46-4d56-bf50-4c91f8bdeab9,cancelledFairVenues,GeoJSON,https://gisserver.kyivcity.gov.ua/mayno/rest/services/KYIV_API/Trade_api/MapServer/8/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,34b1729a-56c2-410a-b55a-4c93e1b88f5c,vidomosti-pro-iarmarky-strok-provedennia-mistse-kilkist-ta-vartist-mists-orhanizatoriv--dep-industry,"Відомості про ярмарки (строк проведення, місце, кількість та вартість місць), організаторів ярмарків, договори, укладені з організаторами таких ярмарків",trade,a918a17b-3153-4c5a-bce5-20547550ea26,conductedProductSubgroups,GeoJSON,https://gisserver.kyivcity.gov.ua/mayno/rest/services/KYIV_API/Trade_api/MapServer/6/query?where=1%3D1&text=&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&featureEncoding=esriDefault&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,34b1729a-56c2-410a-b55a-4c93e1b88f5c,vidomosti-pro-iarmarky-strok-provedennia-mistse-kilkist-ta-vartist-mists-orhanizatoriv--dep-industry,"Відомості про ярмарки (строк проведення, місце, кількість та вартість місць), організаторів ярмарків, договори, укладені з організаторами таких ярмарків",trade,fbb8084d-3b1f-43b8-9d41-3fa468560d00,conductedFairVenues,GeoJSON,https://gisserver.kyivcity.gov.ua/mayno/rest/services/KYIV_API/Trade_api/MapServer/5/query?where=1%3D1&text=&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&featureEncoding=esriDefault&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,34b1729a-56c2-410a-b55a-4c93e1b88f5c,vidomosti-pro-iarmarky-strok-provedennia-mistse-kilkist-ta-vartist-mists-orhanizatoriv--dep-industry,"Відомості про ярмарки (строк проведення, місце, кількість та вартість місць), організаторів ярмарків, договори, укладені з організаторами таких ярмарків",trade,3e504ed7-920b-4fc9-a0c9-1efc9caa089c,scheduledProductSubgroups,GeoJSON,https://gisserver.kyivcity.gov.ua/mayno/rest/services/KYIV_API/Trade_api/MapServer/2/query?where=1%3D1&text=&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=4326&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&featureEncoding=esriDefault&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,34b1729a-56c2-410a-b55a-4c93e1b88f5c,vidomosti-pro-iarmarky-strok-provedennia-mistse-kilkist-ta-vartist-mists-orhanizatoriv--dep-industry,"Відомості про ярмарки (строк проведення, місце, кількість та вартість місць), організаторів ярмарків, договори, укладені з організаторами таких ярмарків",trade,40b334b7-e4e5-4741-89f1-044a67f7e23f,scheduledFairVenues,GeoJSON,https://gisserver.kyivcity.gov.ua/mayno/rest/services/KYIV_API/Trade_api/MapServer/1/query?where=1%3D1&text=&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=4326&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&featureEncoding=esriDefault&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,3e0ad437-e265-48e8-8328-bf93ae556c5a,vidomosti-pro-likarski-zasobypreparaty-prydbani-za-biudzhetni-koshty-vidomosti-pro-rozpod-dep-health,"Відомості про лікарські засоби/препарати, придбані за бюджетні кошти, відомості про розподілення таких ліків між закладами охорони здоров’я та їх залишки в кожному з них",health,defa79cc-ddb1-46dd-8f65-d260dc5dad38,remains,JSON,https://med.kyivcity.gov.ua/ostatki2.php,already_exists,19410386,data/kyiv_resilience_data/kyivcity/vidomosti-pro-likarski-zasobypreparaty-prydbani-za-biudzhetni-koshty-vidomosti-pro-rozpod-dep-health/remains_defa79cc-ddb1-46dd-8f65-d260dc5dad38.json,
kyivcity,5bbec735-a634-442a-8e3d-03a75835139e,vidomosti-pro-transportni-zasoby-iaki-obsluhovuiut-pasazhyrski-avtobusni-troleibusni-t-dep-transport,"Відомості про транспортні засоби, які обслуговують пасажирські автобусні, тролейбусні та трамвайні маршрути перевезення (кількість транспортних засобів на кожному маршруті, марка, модель, державний номер, пасажиромісткість)",transport,efad1f37-779d-4d8e-9d1e-3a6b345775d6,31725604_vehicles.json,JSON,https://data.kyivcity.gov.ua/dataset/5bbec735-a634-442a-8e3d-03a75835139e/resource/efad1f37-779d-4d8e-9d1e-3a6b345775d6/download/31725604_vehicles.json,already_exists,776537,data/kyiv_resilience_data/kyivcity/vidomosti-pro-transportni-zasoby-iaki-obsluhovuiut-pasazhyrski-avtobusni-troleibusni-t-dep-transport/31725604_vehicles_efad1f37-779d-4d8e-9d1e-3a6b345775d6.json,
kyivcity,5bbec735-a634-442a-8e3d-03a75835139e,vidomosti-pro-transportni-zasoby-iaki-obsluhovuiut-pasazhyrski-avtobusni-troleibusni-t-dep-transport,"Відомості про транспортні засоби, які обслуговують пасажирські автобусні, тролейбусні та трамвайні маршрути перевезення (кількість транспортних засобів на кожному маршруті, марка, модель, державний номер, пасажиромісткість)",transport,a8a2b2c6-d709-45fa-ba5c-a42db698e20f,25383769_vehicles.csv,CSV,https://data.kyivcity.gov.ua/dataset/5bbec735-a634-442a-8e3d-03a75835139e/resource/a8a2b2c6-d709-45fa-ba5c-a42db698e20f/download/25383769_vehicles.csv,already_exists,121339,data/kyiv_resilience_data/kyivcity/vidomosti-pro-transportni-zasoby-iaki-obsluhovuiut-pasazhyrski-avtobusni-troleibusni-t-dep-transport/25383769_vehicles_a8a2b2c6-d709-45fa-ba5c-a42db698e20f.csv,
kyivcity,05bdcb8e-2712-4f19-ac2d-2475c2fadcae,perelik-obiektiv-komunalnoi-vlasnosti-dep-communal,Перелік об'єктів комунальної власності,property,e716151e-09db-4170-97e3-f091b95f3846,buildings.csv,CSV,https://dkv.kyivcity.gov.ua/DataReports/%D0%9E%D0%BF%D1%80%D0%B8%D0%BB%D1%8E%D0%B4%D0%BD%D0%B5%D0%BD%D0%BD%D1%8F/buildings.csv,error,,,URLError(TimeoutError('timed out'))
kyivcity,e8dab5c5-2255-4077-9792-9b13e34e8e26,perelik-obiektiv-komunalnoi-vlasnosti-shcho-peredani-v-orendu-chy-inshe-pravo-korystuva-dep-communal,"Перелік об’єктів комунальної власності, що передані в оренду чи інше право користування (з даними про умови передачі об’єктів в оренду чи умови іншого користування) до закінчення строку, встановленого пунктом 6 розділу «Прикінцеві та перехідні положення» Закону України «Про оренду державного та комунального майна»",property,dfe09cdb-f520-461f-aebb-4635c491bed9,listProzzoroSales_rented,CSV,https://dkv.kyivcity.gov.ua/DataReports/%D0%9E%D0%BF%D1%80%D0%B8%D0%BB%D1%8E%D0%B4%D0%BD%D0%B5%D0%BD%D0%BD%D1%8F/listProzorroSales_rented.csv,error,,,URLError(TimeoutError('timed out'))
kyivcity,ea6f22c9-42a3-4953-8a6c-ca4c478a833d,pereliky-obiektiv-komunalnoi-vlasnosti-iaki-mozhut-buty-peredani-v-orendu-do-daty-vyzna-dep-communal,"Переліки об'єктів комунальної власності, які можуть бути передані в оренду (до дати, визначеної підпунктом 1 пункту 1 розділу «Прикінцеві та перехідні положення» Закону України «Про оренду державного та комунального майна»)",property,d6738ba4-4cf6-438a-afdb-6ed803b5fdda,buildingsRentable,CSV,https://dkv.kyivcity.gov.ua/DataReports/%D0%9E%D0%BF%D1%80%D0%B8%D0%BB%D1%8E%D0%B4%D0%BD%D0%B5%D0%BD%D0%BD%D1%8F/buildingsRentable.csv,error,,,URLError(TimeoutError('timed out'))
kyivcity,ea6f22c9-42a3-4953-8a6c-ca4c478a833d,pereliky-obiektiv-komunalnoi-vlasnosti-iaki-mozhut-buty-peredani-v-orendu-do-daty-vyzna-dep-communal,"Переліки об'єктів комунальної власності, які можуть бути передані в оренду (до дати, визначеної підпунктом 1 пункту 1 розділу «Прикінцеві та перехідні положення» Закону України «Про оренду державного та комунального майна»)",property,ead3ba1b-b6a2-4d6c-a5b3-2db9b3c6e725,listProzorroSales_buildingsRentable,CSV,https://dkv.kyivcity.gov.ua/DataReports/%D0%9E%D0%BF%D1%80%D0%B8%D0%BB%D1%8E%D0%B4%D0%BD%D0%B5%D0%BD%D0%BD%D1%8F/listProzorroSales_buildingsRentable.csv,error,,,URLError(TimeoutError('timed out'))
